frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 23:58:29.278576000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2043534535,0x00003f52,1,0,0,0,1883,0x00000019,1,2,0,e000,45,62231,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000000e0,0,0,0,14,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.278650000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,699043728,0x00001f65,1,0,0,0,62231,0x00000011,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280111000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4048397382,0x000035f3,0,0,0,0,1883,0x00000010,1,0,0,0,48,62229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280304000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1259889982,0x000070a6,0,0,0,0,1883,0x00000010,1,0,0,0,1,62230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280321000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,497021118,0x0000707d,0,0,0,0,62230,0x00000010,1,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280336000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1259889987,0x00007072,0,0,0,0,1883,0x00000010,1,0,0,0,48,62230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280359000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2043534531,0x00001f8e,0,0,0,0,1883,0x00000010,1,0,0,0,1,62231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280371000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,699043728,0x00001f65,0,0,0,0,62231,0x00000010,1,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280551000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4048397382,0x000037f4,0,0,0,0,1883,0x00000010,1,0,0,0,48,62229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280576000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00009ba5,0,1,0,0,62229,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280588000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4048397382,0x000037f4,0,0,0,0,1883,0x00000010,1,0,0,0,48,62229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280602000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00009ba5,0,1,0,0,62229,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280613000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1259889987,0x00007273,0,0,0,0,1883,0x00000010,1,0,0,0,48,62230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280626000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000080dd,0,1,0,0,62230,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280638000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1259889987,0x00007273,0,0,0,0,1883,0x00000010,1,0,0,0,48,62230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280651000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000080dd,0,1,0,0,62230,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280740000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00007a12,0,0,1,0,1883,0x00000002,0,0,020405b40103030801010402,0,0,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.280764000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2467686478,0x00001166,0,0,0,1,62232,0x00000012,1,0,020405b40101040201030307,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.287809000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3859907211,0x0000951e,0,0,0,0,1883,0x00000018,1,14,0,100c00044d5154540402003c0000,1,62232,0,0,0,0,0,0,0,0,0,0,0,1,0x00000002,0x00000010,12,0,0,1,4,MQTT,0,0,4,0,0,0,0,Normal
 2021 23:58:29.287840000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2467686492,0x00004b25,0,0,0,0,62232,0x00000010,1,0,0,0,1,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.288120000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2467686492,0x00002b17,0,0,0,0,62232,0x00000018,1,4,0,20020000,1,1883,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0x00000020,2,0,0,2,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.293802000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3859907215,0x00001579,0,0,0,0,1883,0x00000018,1,30,0,301c000844697374616e636544697374616e63653a2031383020636d0d0a,15,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000030,28,0,44697374616e63653a2031383020636d0d0a,3,0,0,Distance,8,0,0,0,0,0,Normal
 2021 23:58:29.293859000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2467686522,0x00004b03,0,0,0,0,62232,0x00000010,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.294752000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3859907215,0x00006aec,1,0,0,0,1883,0x00000019,1,2,0,e000,45,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000000e0,0,0,0,14,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.294942000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000a198,0,0,1,0,1883,0x00000002,0,0,020405b40103030801010402,0,0,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.294998000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4032783229,0x00006ec4,0,0,0,1,62233,0x00000012,1,0,020405b40101040201030307,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.295208000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2467686525,0x00004aff,1,0,0,0,62232,0x00000011,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.299727000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2043534536,0x00001f5a,0,0,0,0,1883,0x00000010,1,0,0,0,48,62231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.299927000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3859907211,0x00004b28,0,0,0,0,1883,0x00000010,1,0,0,0,1,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.299962000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2467686525,0x00004aff,0,0,0,0,62232,0x00000010,1,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300168000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2043534536,0x0000215b,0,0,0,0,1883,0x00000010,1,0,0,0,48,62231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300207000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000daa1,0,1,0,0,62231,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300336000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2043534536,0x0000215b,0,0,0,0,1883,0x00000010,1,0,0,0,48,62231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300353000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000daa1,0,1,0,0,62231,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300440000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1173220567,0x0000a886,0,0,0,0,1883,0x00000010,1,0,0,0,1,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.300565000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3859907216,0x00004af4,0,0,0,0,1883,0x00000010,1,0,0,0,48,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.308372000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1173220567,0x0000f27c,0,0,0,0,1883,0x00000018,1,14,0,100c00044d5154540402003c0000,1,62233,0,0,0,0,0,0,0,0,0,0,0,1,0x00000002,0x00000010,12,0,0,1,4,MQTT,0,0,4,0,0,0,0,Normal
 2021 23:58:29.308416000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4032783243,0x0000a883,0,0,0,0,62233,0x00000010,1,0,0,0,1,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.308651000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4032783243,0x00008875,0,0,0,0,62233,0x00000018,1,4,0,20020000,1,1883,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0x00000020,2,0,0,2,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.312100000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1173220571,0x000072d7,0,0,0,0,1883,0x00000018,1,30,0,301c000844697374616e636544697374616e63653a2031383020636d0d0a,15,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000030,28,0,44697374616e63653a2031383020636d0d0a,3,0,0,Distance,8,0,0,0,0,0,Normal
 2021 23:58:29.312123000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4032783273,0x0000a861,0,0,0,0,62233,0x00000010,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.312451000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1173220571,0x0000c84a,1,0,0,0,1883,0x00000019,1,2,0,e000,45,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000000e0,0,0,0,14,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.312597000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4032783276,0x0000a85d,1,0,0,0,62233,0x00000011,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.313703000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000c110,0,0,1,0,1883,0x00000002,0,0,020405b40103030801010402,0,0,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.313737000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1080882167,0x00002eb8,0,0,0,1,62234,0x00000012,1,0,020405b40101040201030307,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.324875000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3859907216,0x00004cf5,0,0,0,0,1883,0x00000010,1,0,0,0,48,62232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.324922000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000c894,0,1,0,0,62232,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.325117000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1173220572,0x0000a852,0,0,0,0,1883,0x00000010,1,0,0,0,48,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.325160000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2138116824,0x0000687a,0,0,0,0,1883,0x00000010,1,0,0,0,1,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.327890000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2138116824,0x0000b270,0,0,0,0,1883,0x00000018,1,14,0,100c00044d5154540402003c0000,1,62234,0,0,0,0,0,0,0,0,0,0,0,1,0x00000002,0x00000010,12,0,0,1,4,MQTT,0,0,4,0,0,0,0,Normal
 2021 23:58:29.327946000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1080882181,0x00006877,0,0,0,0,62234,0x00000010,1,0,0,0,1,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.328222000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1080882181,0x00004869,0,0,0,0,62234,0x00000018,1,4,0,20020000,1,1883,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0x00000020,2,0,0,2,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.331160000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2138116828,0x000032cb,0,0,0,0,1883,0x00000018,1,30,0,301c000844697374616e636544697374616e63653a2031383020636d0d0a,15,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000030,28,0,44697374616e63653a2031383020636d0d0a,3,0,0,Distance,8,0,0,0,0,0,Normal
 2021 23:58:29.331221000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1080882211,0x00006855,0,0,0,0,62234,0x00000010,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.331375000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2138116828,0x0000883e,1,0,0,0,1883,0x00000019,1,2,0,e000,45,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000000e0,0,0,0,14,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.331766000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1080882214,0x00006851,1,0,0,0,62234,0x00000011,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.332617000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000126e,0,0,1,0,1883,0x00000002,0,0,020405b40103030801010402,0,0,62235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.332719000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1005561622,0x00002d10,0,0,0,1,62235,0x00000012,1,0,020405b40101040201030307,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339675000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1173220572,0x0000aa53,0,0,0,0,1883,0x00000010,1,0,0,0,48,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339717000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000fe6b,0,1,0,0,62233,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339923000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1173220572,0x0000aa53,0,0,0,0,1883,0x00000010,1,0,0,0,48,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339939000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000fe6b,0,1,0,0,62233,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339952000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2138116829,0x00006846,0,0,0,0,1883,0x00000010,1,0,0,0,48,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.339986000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2990617357,0x000066d2,0,0,0,0,1883,0x00000010,1,0,0,0,1,62235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.346182000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2990617357,0x0000b0c8,0,0,0,0,1883,0x00000018,1,14,0,100c00044d5154540402003c0000,1,62235,0,0,0,0,0,0,0,0,0,0,0,1,0x00000002,0x00000010,12,0,0,1,4,MQTT,0,0,4,0,0,0,0,Normal
 2021 23:58:29.346221000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1005561636,0x000066cf,0,0,0,0,62235,0x00000010,1,0,0,0,1,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.346566000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1005561636,0x000046c1,0,0,0,0,62235,0x00000018,1,4,0,20020000,1,1883,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0x00000020,2,0,0,2,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.364227000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2990617361,0x00003023,0,0,0,0,1883,0x00000018,1,30,0,301c000844697374616e636544697374616e63653a2031383120636d0d0a,15,62235,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000030,28,0,44697374616e63653a2031383120636d0d0a,3,0,0,Distance,8,0,0,0,0,0,Normal
 2021 23:58:29.364292000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1005561666,0x000066ad,0,0,0,0,62235,0x00000010,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.364593000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2990617361,0x00008696,1,0,0,0,1883,0x00000019,1,2,0,e000,45,62235,0,0,0,0,0,0,0,0,0,0,0,0,0,0x000000e0,0,0,0,14,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.364823000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1005561669,0x000066a9,1,0,0,0,62235,0x00000011,1,0,0,0,5,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365067000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00009e2f,0,0,1,0,1883,0x00000002,0,0,020405b40103030801010402,0,0,62236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365177000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962992194,0x0000183e,0,0,0,1,62236,0x00000012,1,0,020405b40101040201030307,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365198000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2138116829,0x00006a47,0,0,0,0,1883,0x00000010,1,0,0,0,48,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365229000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00009ee6,0,1,0,0,62234,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365241000 ,192.168.1.101,192.168.1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2138116829,0x00006a47,0,0,0,0,1883,0x00000010,1,0,0,0,48,62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
 2021 23:58:29.365259000 ,192.168.1.128,192.168.1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00009ee6,0,1,0,0,62234,0x00000004,0,0,0,0,6,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
